Judul,Tanggal,Link,Isi Berita,Label
"Siswa SMAN 2 Cianjur Tulis Surat, Menolak Diajar Guru yang Diduga Melakukan Tindak Kekerasan","Minggu, 8 September 2024 06:56 WIB",https://jabar.tribunnews.com/2024/09/08/siswa-sman-2-cianjur-tulis-surat-menolak-diajar-guru-yang-diduga-melakukan-tindak-kekerasan,"Siswa SMAN 2 Cianjur Tulis Surat, Menolak Diajar Guru yang Diduga Melakukan Tindak Kekerasan. Laporan Kontributor Tribunjabar Kabupaten Cianjur, Fauzi Noviandi. Setelah tindak kekerasan diduga dilakukan oleh oknum guru SMG (55) di SMAN 2 Cianjur, foto surat penyataan penolakan siswa untuk dibimbing guru matematika tersebut pun beredar di media sosial. ""Surat Pernyataan, Assalamualaikum wr. wb, Kami kelas XI-G meyatakan bahwa kami merasa keberatan, dibimbing oleh ibu Gurning dalam mata pelajaran matematik. Oleh Karena itu, kami siswa siswi XI-G meminta pergantian guru. Terimakasih,"" isi pesan dalam foto yang beredar tersebut. Dalam foto tersebut, tertulis tempat Cianjur dan tanggal Jumat (6/8/2024), dengan tanda tangan perwakilan kelas. Kepala Sekolah SMAN 2 Cianjur Haruman Taufik membenarakan adanya sejumlah siswa kelas XI yang membuat surat pernyataan enggan dibimbing oknum guru yang diduga terjerat kasus penganiyaan dan kekerasan ini. ""Kelas XI yang membuat surat penyataan itu memang, pada hari itu hendak diajar oleh guru tersebut. Sehingga mereka membuat surat penyataan untuk dibimbing guru lainnya,"" ucapnya, Sabtu (7/9/2024). Haruman menjelaskan, sebelum para siswa kelas XI membuat surat penyataan tersebut, pihaknya telah mengadakan rapat intenal bersama Kantor Cabang Dinas (KCD) V Provisnsi Jawa Barat. ""Dalam rapat itu diputuskan, bahwa oknum guru SMG (55) sudah tidak diberikan kesempatan mengisi jam pelajaran, dan dipindahkan ke bagian yang tidak bersentuhan langsung dengan siswa,"" katanya.Dia menambahkan, terkait dengan sanksi yang akan diberikan, hal tersebut merupakan kewenangan dari Dinas Pendidikan Provinsi Jawa Barat. ",Tenaga Pendidik
Oknum Guru SMAN 2 Cianjur yang Diduga Menganiaya Siswanya Resmi Dilaporkan ke Polisi,"Sabtu, 7 September 2024 07:00 WIB",https://jabar.tribunnews.com/2024/09/07/oknum-guru-sman-2-cianjur-yang-diduga-menganiaya-siswanya-resmi-dilaporkan-ke-polisi,"Oknum Guru SMAN 2 Cianjur yang Diduga Menganiaya Siswanya Resmi Dilaporkan ke Polisi. Laporan Kontributor Tribunjabar Kabupaten Cianjur, Fauzi Noviandi. Keluarga MDS (16) siswa SMAN 2 Cianjur yang diduga menjadi korban tindak kekerasan dan penganiyaan oleh gurunya melaporkan tindakan tersebut ke Kepolisian.Iqbal Lesmana (36) ayah korban mengungkapkan, pihaknya memang tidak mendapatkan kronologis kejadian tindak kekerasan tersebut dari pihak sekolah. Namun, ia mengetahui kejadian tersebut dari video yang beredar sehingga itu sudah dinilai sudah di luar batas kewajaran. Akhirnya, memutuskan untuk melapor ke Mapolres Cianjur. ""Tapi saya pun menjaga nama sekolah, jangan sampailah nama baiknya tercoreng, karena seorang oknum guru tersebut. Saya mengetahui anak saya jadi korban kekerasan gurunya dari istri, setelah viral di media sosial,"" ucapnya pada wartawan, Sabtu (7/9/2024). Selain itu lanjut dia, dirinya sebagai orangtua MDS mengaku kecewa dan sakit hati karena anaknya tersebut telah mendapatkan tindakan kekerasan dari seorang oknum guru. ""Sempat ada mediasi, dan saya sempat berkomunikasi dengan wali kelasnya dan mengakui adanya kejadian tersebut. Secara prosedur di sekolah kita tempuh, dan secara hukum pun kita tempuh,"" ucapnya. Iqbal mengatakan, berdasarkan hasil visum di RSUD Cianjur anaknya tersebut mengalami luka memar dibagian pelipis kiri, akibat pukulan tangan. Sementara itu, Kasat Reskrim Polres Cianjur AKP Tono Listianto mengatakan, pihaknya sudah resmi menerima laporan polisi dari keluarga korban dan sudah melakukan olah TKP. ""Sementara ini sudah ada 6 orang saksi yang sudah kita mintai keterangan, di antaranya, dari orang tua korban, guru BK, korban MDS (16), MRA (17), IM (16) teman kelas korban, dan SV (17) siswa yang merekam tindak kekerasan,"" ucapnya. Tono menambahkan, pihaknya akan segera memanggil pihak sekolah, dan oknum guru yang diduga telah melakukan tindak kekerasan atau penganiayan terhadap korban.",Tenaga Pendidik
Disdik Jabar Pastikan Guru yang Menganiaya Siswa saat Jam Pelajaran di Cianjur Ditindak Tegas,"Jumat, 6 September 2024 19:32 WIB",https://jabar.tribunnews.com/2024/09/06/disdik-jabar-pastikan-guru-yang-menganiaya-siswa-saat-jam-pelajaran-di-cianjur-ditindak-tegas,"Disdik Jabar Pastikan Guru yang Menganiaya Siswa saat Jam Pelajaran di Cianjur Ditindak Tegas. Laporan Wartawan TribunJabar.id, Nazmi Abdurrahman. Pelaksanaan tugas (Plh) Dinas Pendidikan Provinsi Jabar, Ade Afriandi memastikan oknum guru yang diduga menganiaya siswanya bakal ditindak tegas. Ade mengaku saat ini pihaknya masih menunggu laporan dari Kepala Sekolah yang telah ditembuskan ke Kantor Cabang Dinas (KCD) Provinsi Jawa Barat. ""Saya akan konfirmasi dahulu ke ka KCD Wilayah VI, karena laporan hasil tindak lanjut terhadap laporan Kepsek belum saya terima,"" ujar Ade, Jumat (6/9/2024). Menurutnya, jika terbukti dan oknum guru tersebut berstatus sebagai aparatur sipil negara (ASN), maka akan ditindak sesuai peraturan yang berlaku. ""Apabila oknum tersebut berstatus ASN, akan diproses sesuai peraturan pemerintah nomor 94 (tentang Disiplin ASN),"" katanya. Dalam PP tersebut, diatur ketentuan mengenai larangan, kewajiban, serta hukuman disiplin bagi ASN. Beleid ini menegaskan bahwa ASN harus menaati kewajiban serta tidak melakukan larangan sebagaimana tercantum dalam peraturan ini.Sebelumnya, beredar rekaman video oknum guru di SMAN 2 Cianjur diduga melakukan penganiayaan terhadap seorang siswa saat jam pelajaran. Berdasarkan rekaman video yang beredar tindakan kekerasan tersebut diduga terjadi di dalam kelas IX. Dalam video berdurasi sekitar 18 detik itu, tampak oknum guru tersebut membanting, memukul dan menarik korban hingga terjatuh.Bahkan perbuatanya tersebut dilakukan dihadapan siswa siswi lainya yang hendak mengikuti jam pelajaran. Meski siswa tersebut sudah meminta maaf, namun oknum guru itu malah semakin menjadi. ""Maaf ibu, tadi saya cuman liat temen saya senyum,"" ucap korban dalam video yang beredar. ",Tenaga Pendidik
Oknum Guru SMAN 2 Cianjur Ternyata Sudah 3 Kali Lakukan Tindak Kekerasan dan Aniaya Siswa,"Jumat, 6 September 2024 13:38 WIB",https://jabar.tribunnews.com/2024/09/06/oknum-guru-sman-2-cianjur-ternyata-sudah-3-kali-lakukan-tindak-kekerasan-dan-aniaya-siswa,"Oknum Guru SMAN 2 Cianjur Ternyata Sudah 3 Kali Lakukan Tindak Kekerasan dan Aniaya Siswa. Laporan Kontributor Tribunjabar Kabupaten Cianjur, Fauzi Noviandi. Kepala Sekolah SMAN 2 Cianjur Haruman Taufik menyebutkan G oknum guru yang melakukan tindak kekeras dan penganiyaan diketahui telah melakukan perbuatan serupa sebanyak tiga kali.""Oknum guru tersebut memang sudah pernah memiliki riwayat beberapa kali melakukan perbuatan serupa di tahun sebelumnya. Kita pun sudah membuat laporan,"" ucapnya pada Tribunjabar saat dihubungi, Jumat (6/9/2024).Seusai dengan prosedur yang berlaku lanjut dia, pihak sekolah sudah beberapa kali melakukan pembinaan terhadap oknum guru tersebut.Namun karena sudah beberapa kali kejadian akhirnya dilaporkan ke Kantor Cabang Dinas (KCD) Provinsi Jawa Barat. ""Seusai dengan aturan yang berlaku kita kemudian membuat laporan ke KCD, dan Dinas Pendidikan Provinsi Jawa Barat juga sudah. Oknum guru tersebut merupakan guru mata pelajaran matematika,"" ucapnya. Haruman mengatakan, terkait rekaman video yang beredar tindak kekerasan dan penganiyaan yang dilakukan oknum guru terhadap siswa tersebut sudah disampaikan ke KCD wilayah V. ""Berdasarkan hasil dari informasi guru BK, Kesiswaan dan Wali Kelas terkait dengan kronologi yang menjadi pemicu aksi tidak kekerasan itu sudah disampaikan ke kepala KCD Wilayah V,"" katanya. Sebelumnya, beredar rekaman video oknum guru di SMAN 2 Cianjur melakukan tindakan kekerasan dan penganiayaan terhadap seorang siswa saat jam pelajaran dihadapan siswa lainya. Berdasarkan rekaman video yang beredar tindakan kekerasan tersebut diduga terjadi di dalam kelas IX. Dalam video berdurasi sekitar 18 detik tampak oknum guru tersebut membanting, memukul dan menarik korban hingga terjatuh. Bahkan perbuatanya tersebut dilakukan di hadapan siswa-siswi lainya yang hendak mengikuti jam pelajaran. Meski siswa tersebut sudah meminta maaf, oknum guru itu malah semakin menjadi .""Maaf ibu, tadi saya cuman liat temen saya senyum,"" ucap korban dalam video yang beredar. ",Tenaga Pendidik
"Guru SMAN 2 Cianjur Pukul hingga Banting Siswa Meski Sudah Minta Maaf, Kepsek: Saya Baru Lihat","Kamis, 5 September 2024 19:29 WIB",https://jabar.tribunnews.com/2024/09/05/guru-sman-2-cianjur-pukul-hingga-banting-siswa-meski-sudah-minta-maaf-kepsek-saya-baru-lihat,"Guru SMAN 2 Cianjur Pukul hingga Banting Siswa Meski Sudah Minta Maaf, Kepsek: Saya Baru Lihat. Sebuah video menayangkan aksi kekerasan guru terhadap siswa terjadi di SMAN 2 Cianjur, Jawa Barat. Dalam video yang beredar, kekerasan guru ini terjadi saat jam pelajaran terhadap seorang siswa di depan kelas.Terlihat, guru berkacamata menjambak kepala siswa lalu memukulnya.Kemudian, siswa tersebut meminta maaf kepada guru tersebut. ""Maaf ibu, tadi saya cuman liat temen saya senyum,"" kata siswa itu sambil menutup bagian wajahnya. Kendati demikian, guru tersebut tak mengindahkan permintaan maaf siswa lalu mendorong bahkan membantingnya ke sisi kelas yang lain. Para siswa yang juga tengah mengikuti pelajaran itu hanya bisa terdiam melihat aksi kekerasan itu terjadi di depan mereka.Belakangan, diketahui bahwa guru yang melakukan kekerasan tersebut adalah guru matematika berinisial G. Kepala SMAN 2 Cianjur Haruman Taufik K membenarkan peristiwa kekerasan guru itu terjadi di lingkungan sekolahnya. Menurut Haruman, peristiwa itu terjadi pada Kamis (5/8/2024) sore ""Iya benar, pada saat jam pelajaran terakhir,"" ucap Haruman Kamis. ""Tindak kekerasan itu diduga dilakukan oknum guru matematika berinisial G,"" tambahnya. Atas peristiwa ini, Haruman pun memerintahkan jajaran kesiswaan, wali kelas, hingga guru BK untuk menghimpun informasi mengenai tindak kekerasan tersebut. Ia juga belum mengetahui apakah muridnya mengalami cedera atau tidak.",Tenaga Pendidik
"Oknum Guru SMA di Cianjur Aniaya Murid saat Jam Pelajaran Diduga karena Salah Paham, Dipicu Senyuman","Kamis, 5 September 2024 22:21 WIB",https://jabar.tribunnews.com/2024/09/05/oknum-guru-sma-di-cianjur-aniaya-murid-saat-jam-pelajaran-diduga-karena-salah-paham-dipicu-senyuman,"Oknum Guru SMA di Cianjur Aniaya Murid saat Jam Pelajaran Diduga karena Salah Paham, Dipicu Senyuman. Laporan Kontributor Tribunjabar Kabupaten Cianjur, Fauzi Noviandi. Aksi kekerasan dan penganiyaan yang dilakukan seorang oknum guru di SMAN 2 Cianjur terhadap siswa diduga akibat salah paham. Aksi kekerasan tersebut terekam video dan viral di media sosial.Hal tersebut diungkapkan Kepala Sekolah SMAN 2 Cianjur Haruman Taufik K saat dihubungi melalui sambungan telepon, Kamis (5/9/2024). ""Saya belum dapat memastikan penyebabnya apa, tapi kejadian tersebut berawal ketika para siswa kela IX, termasuk korban sudah berada di dalam ruang kelas, dengan kondsi pintu terbuka,"" kata Haruman. Ketika itu, lanjut dia, ada murid lain yang melewati kelas IX tersebut dan memberi sapaan senyuman pada korban. Kemudian korban pun membalas senyuman tersebut. ""Tapi oknum guru matematika berinisial G tersebut merasa korban sedang meledek atau metertawakannya, sehingga marah dan mempertanyakan senyumannya tersebut hingga terjadi aksi tindak kekerasan,"" katanya. Ia mengatakan, dirinya sudah memerintahkan wali kelas, guru Bimbingan Konseling (BK) dan kesiswaan untuk mengumpulkan informasi yang memicu terjadinya tidak kekerasan tersebut. ""Akan saya informasikan lagi yah kepada awak media, terkait lanjutan kasus ini. Karena saya pun mengetahui tindak kekerasan itu dari video yang beredar juga,"" katanya. Sebelumnya, beredar rekaman video oknum guru di SMAN 2 Cianjur melakukan tindakan kekerasan dan penganiayaan terhadap seorang siswa saat jam pelajaran dihadapan siswa lainya.Berdasarkan rekaman video yang beredar tindakan kekerasan tersebut diduga terjadi di dalam kelas IX. Dalam video berdurasi sekitar 18 detik tampak oknum guru tersebut membanting, memukul dan menarik korban hingga terjatuh.Bahkan perbuatanya tersebut dilakukan di hadapan siswa siswi lainya yang hendak mengikuti jam pelajaran. Meski siswa tersebut sudah meminta maaf, namun oknum guru itu malah semakin menjadi. ""Maaf ibu, tadi saya cuman liat temen saya senyum,"" ucap korban dalam video yang beredar.",Tenaga Pendidik
"Miris, Pemuda di Jember Cabuli Bocah 5 Tahun, Pelaku Orang Dekat Korban, Rumah Nenek Jadi Saksi Bisu","Rabu, 4 September 2024 19:24 WIB",https://jabar.tribunnews.com/2024/09/04/miris-pemuda-di-jember-cabuli-bocah-5-tahun-pelaku-orang-dekat-korban-rumah-nenek-jadi-saksi-bisu,"Miris, Pemuda di Jember Cabuli Bocah 5 Tahun, Pelaku Orang Dekat Korban, Rumah Nenek Jadi Saksi Bisu. Seorang bocah perempuan berusia 5 tahun ini menjadi korban rudapaksa pemuda di Jember berusia 22 tahun. Mirisnya, pemuda atau pelaku itu ternyata masih orang terdekat korban.Diketahuo korban masih duduk duduk di Taman Kanak-Kanak (TK) di Jember. Sementara pelaku masih berstatus sebagai mahasiswa berinisial UI umur 22 tahun. Bocah perempuan umur 5 tahun ini diduga telah dirudapaksa sebanyak tiga kali oleh pelaku yang merupakan sepupu bocah tersebut atau keponakan ayah korban. Peristiwa rudapaksa itu terjadi ketika keduanya berada di rumah nenek di Kecamatan Tempurejo Jember. Kasus pencabulan bocah 5 tahun itu telah dilaporkan  ke Unit Perlindungan dan Perempuan Satreskrim Jember sejak Januari 2024. Namun hingga 8 bulan berjalan, progres penanganan perkara nyaris tidak ada kabar. Kini usia korban telah bertambah satu tahu, bahkan bocah perempuan inu sudah duduk di bangku kelas 1 Sekolah Dasar (SD). Tetapi terduga pelaku sampai sekarang belum juga ditahan. ""Sudah laporan visum juga sudah. Tapi sampai sekarang belum ada tindak lanjut dari polisi,"" ujar AA, Ayah kandung korban, Rabu (4/9/2024). Dia mengaku bersama istrinya telah dimintai keterangan oleh penyidik selama tiga kali. Namun sampai saat ini terduga pelaku belum juga dipanggil oleh pihak Satreskrim Polres Jember. Pria 47 tahun ini mengungkapkan, kasus kekerasan seksual tersebut diketahui keluarga pada Desember 2023 saat putrinya masih umur 5 tahun. Katanya, korban mengeluh alat reproduksinya sakit setiap buang air seni. ""Kemudian kami berinisiatif membawanya periksa ke puskesmas setempat. Oleh puskesmas dirujuk ke rumah sakit. Diperiksa spesialis kandungan kelihatan ada robekan (di selaput darah vagina korban),"" ulasnya. Melihat hasil pemeriksaan medis, AA mengaku terkejut dan mencoba membujuk korban agar mau menceritakan apa yang terjadi sebenarnya.Akhirnya putrinya mengaku telah dilecehkan oleh saudara sepupu.",Keluarga
"Terkuak Tabiat Asli Ibu Tiri yang Bunuh Nizam, Ayah Korban Sampai Murka Anaknya Dibuat Kelaparan","Rabu, 4 September 2024 14:41 WIB",https://jabar.tribunnews.com/2024/09/04/terkuak-tabiat-asli-ibu-tiri-yang-bunuh-nizam-ayah-korban-sampai-murka-anaknya-dibuat-kelaparan,"Terkuak Tabiat Asli Ibu Tiri yang Bunuh Nizam, Ayah Korban Sampai Murka Anaknya Dibuat Kelaparan. Hingga kini kasus ibu bunuh anak tiri berusia 6 tahun bernama Nizam di Pontianak masih menjadi sorotan. Tak sedikit publik yang bertanya-tanya hal apa yang membuat ibu tiri itu tega melenyapkan nyawa anak sambungnya tersebut. Bahkan ayah korban tak habis pikir dengan kelakuan istrinya tersebut tega membunuh putra tercintanya tersebut. Sebagaimana diketahui Nizam bocah SD berusia 6 tahun korban penyiksaan dan pembunuhan dilakukan Iftahurrahman alias Ifta (24), ibu tirinya. Akibat perbuatannya, saat ini polisi menjerat pelaku dengan pasal berlapis. ""Pelaku kita jerat pasal berlapis, yakni pasal 80 UUPA ancaman hukuman 15 tahun, ditambah sepertiga dari ancaman pokok, pasal 44 tentang KDRT ancaman 15 tahun penjara dan pasal 338 KUHP tentang pembunuhan,"" ungkap Direktur Reserse kriminal Umum Polda Kalbar Kombes Pol Bowo Gede Imantio. Dari kematian tragis anaknya itu, dari ayah Nizam perlahan mengungkap teka-teki tabiat asli sang istri atau ibu tiri tersebut. Bahkan, ayah korban sampai murka saat tahu kelakuan asli istrinya tersebut.Pasalnya, sang istri selama ini ternyata tak merawat putranya dengan baik saat ini pergi bekerja. Icah, ayah kandung Nizam berharap sang istri membusuk di dalam penjara karena telah membunuh putranya, Nizam.Ichan tak menyangka, dibalik sikap pelaku yang terlihat baik di depannya rupanya menyimpan sifat mengerikan. ""Dia (pelaku) itu kelihatannya orang baik banget, dari keluarga baik-baik, saya pikir kayak gitu. Akhirnya saya suka, saya nikahi,"" kata Ichan. Ichan pun tak menyangka jika putranya malah diperlakukan keji sampai dibuat kelaparan oleh wanita yang nikahinya selama 3 tahun tersebut. ""Sebelumnya saya tanya 'gimana saya punya anak'. Dia oke 'gimana nantinya apa dengan saya atau mamanya atau nenek kakek'. Kata (pelaku) 'enggak bisa Nizam itu tanpa saya, karena Nizam bisa jalan karena saya, belajar makan dari dia',"" kata Ichan. ",Keluarga
"Seorang Ibu Diduga Menghabisi Nyawa Dua Anaknya Saat Tidur, Polisi Temukan Parang","Selasa, 3 September 2024 12:38 WIB",https://jabar.tribunnews.com/2024/09/03/seorang-ibu-diduga-menghabisi-nyawa-dua-anaknya-saat-tidur-polisi-temukan-parang,"Seorang Ibu Diduga Menghabisi Nyawa Dua Anaknya Saat Tidur, Polisi Temukan Parang. Tragedi memilukan terjadi di Manisrenggo, Kota Kediri, Jawa Timur, di mana seorang ibu diduga menghabisi nyawa dua anaknya.Korban adalah BL yang masih duduk di kelas 2 MTs dan BN yang masih bersekolah di kelas 1 MI. Mereka ditemukan tewas mengenaskan. Kejadian ini diperkirakan terjadi pada Selasa (3/9/2024) dini hari.Dugaan sementara mengarah pada sang ibu, Ida, sebagai pelaku. Kabar yang beredar menyebutkan bahwa Ida diduga mengalami depresi yang memicu tindakan brutal tersebut.Sutarmanto, Ketua RT/RW 01/06 di wilayah kediaman korban, menjadi orang pertama yang menerima laporan dari warga terkait insiden ini. ""Saya mendapatkan laporan pada subuh tadi. Saat saya dan warga mendatangi lokasi, kedua anak tersebut sudah tidak bernyawa, berlumuran darah. Kami segera melaporkan kasus ini ke kelurahan dan kepolisian setempat,"" ujar Sutarmanto. Sutarmanto juga menambahkan bahwa ibu korban diduga mengalami gangguan mental yang mengakibatkan dirinya tega menganiaya anak-anaknya hingga tewas. Diduga, kedua anak tersebut dibunuh saat mereka sedang tertidur, menggunakan parang yang ditemukan di tempat kejadian.Sementara itu, Kasat Reskrim Polres Kediri Kota, Iptu Fathur Rozikin, menyatakan bahwa kedua orangtua korban telah diamankan untuk dimintai keterangan lebih lanjut. ""Korban telah dibawa ke RS Bhayangkara Kediri untuk dilakukan autopsi guna menentukan penyebab pasti kematian mereka. Kedua korban masih di bawah umur,"" jelas Iptu Fathur. Meski demikian, Iptu Fathur belum bisa memastikan apakah benar ibu korban mengalami gangguan jiwa, dan pihaknya masih melakukan penyelidikan lebih lanjut. ""Kami akan melakukan penyelidikan menyeluruh untuk memastikan semua aspek dari kasus ini terungkap,"" tegasnya. Proses penyidikan, menurut Iptu Fathur, akan dipantau ketat untuk mengungkap latar belakang dan motif di balik tragedi ini. Dari hasil penyelidikan awal, polisi telah mengamankan sebuah parang dari tempat kejadian perkara (TKP) yang diduga digunakan oleh Ida dalam aksi kekerasan tersebut. ""Kami telah mengamankan barang bukti berupa parang dari TKP. Kedua orangtua korban juga sudah kami amankan untuk kepentingan penyelidikan,"" ujar Iptu Fathur. Lebih lanjut, Iptu Fathur menambahkan bahwa pihak kepolisian tengah berfokus pada penyelidikan mendalam untuk mengungkap motif yang mendasari aksi brutal tersebut. Penyelidikan ini penting untuk memberikan kejelasan mengenai faktor-faktor yang mempengaruhi tindakan Ida.",Keluarga
"Tragis Ibu di Kediri Habisi 2 Anaknya Sendiri, Tetangga Kaget Temukan 2 Korban Tewas Bersimbah Darah","Selasa, 3 September 2024 16:19 WIB",https://jabar.tribunnews.com/2024/09/03/tragis-ibu-di-kediri-habisi-2-anaknya-sendiri-tetangga-kaget-temukan-2-korban-tewas-bersimbah-darah,"Tragis Ibu di Kediri Habisi 2 Anaknya Sendiri, Tetangga Kaget Temukan 2 Korban Tewas Bersimbah Darah. Warga Kediri digegerkan dengan pembunuhan sadis yang dilakukan oleh seorang ibu.Ibu di Manisrenggo, Kota Kediri, didiga menghabisi nyawa dua anak kandungnya sendiri, Selasa (3/9/2024) dini hari.Dua korban adalah BL, siswa kelas 2 MTs, dan BN, siswi kelas 1 MI.Terduga pelaku bernama Ida. Tindak kekerasan yang dilakukan Ida diduga dipicu depresi yang diidapnya. Ketua RT/RW 01/06, lokasi kediaman korban, Sutarmanto, mengatakan, peristiwa tersebut terungkap berkat laporan warga.Warga melapor padanya saat subuh. ""Saat kami mendatangi lokasi, kedua anak tersebut sudah dalam kondisi meninggal berlumuran darah,"" ujar Sutarmanto. Sutarmanto menambahkan, pihaknya langsung melaporkah peristiwa tersebut ke kelurahan setempat dan diteruskan ke kepolisian.Ia mengatakan, ibu korban diduga mengalami depresi karena sempat mengamuk dan menganiaya anaknya hingga meninggal dunia. Sementara itu Kasat Reskrim Polres Kediri Kota, Iptu Fathur Rozikin mengaku pihaknya telah mengamankan kedua orangtua korban. ""Korban dibawa ke RS Bhayangkara Kediri untuk dilakukan autopsi guna menentukan penyebab pasti kematian mereka. Betul korbannya ada dua dan masih di bawah umur,"" terang Iptu Fathur. Iptu Fathur menyebut, pihaknya belum bisa memastikan apakah ibu korban benar-benar mengalami gangguan jiwa, karena masih perlu pemeriksaan lebih lanjut. ""Kami akan terus melakukan penyelidikan menyeluruh untuk memastikan semua aspek dari kasus ini terungkap,"" ungkapnya. Iptu Fathur menegaskan, seluruh proses penyidikan akan terus dipantau untuk mengungkap latar belakang kejadian ini dengan jelas.",Keluarga
"Viral Ibu di Sumenep Relakan Anak Diperkosa Kepala Sekolah Diming-imingi Motor Vespa, Dalih Ritual","Senin, 2 September 2024 17:55 WIB",https://jabar.tribunnews.com/2024/09/02/viral-ibu-di-sumenep-relakan-anak-diperkosa-kepala-sekolah-diming-imingi-motor-vespa-dalih-ritual,"Viral Ibu di Sumenep Relakan Anak Diperkosa Kepala Sekolah Diming-imingi Motor Vespa, Dalih Ritual. Kasus ibu di Sumenep, Jawa Timur, merelakan anak diperkosa kepala sekolah karena dijanjikan motor Vespa menjadi sorotan viral di media sosial. Adapun, korban yang berinisial T (13) ini bersekolah di salah satu SD negeri yang berada di wilayah Kecamatan Kalianget, Sumenep. Ia diduga kerap diantar ibunya, E untuk bertemu dengan pelaku yang adalah kepala sekolahnya sendiri yang berinisial J (41). Diketahui bahwa E dan J ini merupakan guru yang sama-sama berstatus sebagai Pegawai Negeri Sipil (PNS). Kronologi Ketahuan Kasi Humas Polres Sumenep AKP Widiarti Sutioningtyas mengungkapkan, peristiwa bermula pada 26 Agustus 2024 sekitar pukul 16.00 WIB. Kala itu, ayah korban yang mendapatkan kabar dari keluarga bahwa T telah menjadi korban penacbulan. ""Korban T ini disuruh melakukan hubungan badan dengan pelaku J oleh ibu kandungnya sendiri berinisial E,"" ungkap Widiarti, Senin (2/9/2024). Berdasarkan informasi yang diterima, kepala sekolah itu telah melakukan hubungan badan secara paksa sebanyak lima kali. Sementara itu, ibu kandung korban, E mengaku kepada polisi bahwa ia yang menyuruh T untuk melakukan persetubuhan dengan J. ""E selaku ibu kandung T (korban) dengan sengaja menghasut T untuk melakukan hubungan badan dengan J. Karena E diiming-imingi imbalan sejumlah uang oleh J,"" ungkap Widiarti. Terlebih lagi, E juga diming-imingi satu unit sepeda motor Vespa oleh pelaku. ""Dan pelaku mendapatkan sejumlah uang serta dijanjikan satu unit sepeda motor jenis Vespa Matic,"" ungkapnya.",Tenaga Pendidik
