Berita,Label,Category_id
"['virgoun', 'tuding', 'inara', 'laku', 'keras', 'anak', 'inara', 'rusli', 'klaim', 'virgoun', 'keras', 'anak', 'buat', 'nilai', 'layak', 'hak', 'asuhnamun', 'agenda', 'saksi', 'gelar', 'adil', 'agama', 'jakarta', 'barat', 'kakak', 'virgoun', 'ban', 'tuduh', 'balik', 'tuding', 'inara', 'rusli', 'keras', 'anak', 'tuduh', 'adik', 'keras', 'anak', 'saksi', 'terang', 'duga', 'febby', 'carol', 'temu', 'adil', 'agama', 'jakarta', 'barat', 'rabu', 'tuduh', 'bicara', 'istri', 'lebih', 'usia', 'anak', 'keras', 'anak', 'sambung', 'ibunda', 'virgoun', 'eva', 'manurung', 'saksi', 'keras', 'inara', 'rusli', 'pukul', 'kepala', 'jambak', 'anak', 'main', 'tangan', 'anak', 'segitu', 'ketok', 'pakai', 'jari', 'plak', 'kepala', 'gitu', 'kepala', 'kuat', 'jahat', 'nama', 'beber', 'eva', 'manurung', 'lala', 'pukul', 'besutbesut', 'rambut', 'diuwek', 'tarik', 'seret', 'imbuhnyadalam', 'jadi', 'saksi', 'saksi', 'art', 'anak', 'saksi', 'jadi', 'saksi', 'pembantu', 'virgoun', 'inara', 'starla', 'situ', 'lihat', 'eva', 'manurungfakta', 'sengaja', 'tutup', 'ibunda', 'virgoun', 'ungkap', 'hadap', 'majelis', 'hakim', 'nggak', 'bicara', 'taruh', 'adil', 'nggak', 'buka', 'mulut', 'eva', 'manurung', 'apa', 'cerai', 'tolong', 'ya', 'konsekuensi', 'perilaku', 'cerai', 'siksa', 'cucu', 'harap']",keluarga,0
"['heboh', 'video', 'gadis', 'ditelanjangidipukul', 'laku', 'tangkap', 'video', 'abg', 'usia', 'telanjang', 'aniaya', 'wanita', 'dewasa', 'heboh', 'media', 'sosial', 'polisi', 'aman', 'laku', 'aniaya', 'jadi', 'aniaya', 'palu', 'sulawesi', 'sulteng', 'video', 'unggah', 'media', 'sosial', 'x', 'akun', 'langit', 'akun', 'ig', 'hillarybrigittadalam', 'video', 'edar', 'wanita', 'diblur', 'kondisi', 'telanjang', 'orang', 'wanita', 'korban', 'aku', 'cepat', 'wanita', 'pukul', 'korban', 'videotampak', 'korban', 'angkat', 'tangan', 'pukul', 'wanita', 'gaun', 'cokelat', 'tendang', 'korbankorban', 'daya', 'seret', 'wanita', 'masuk', 'kamar', 'situ', 'korban', 'pukul', 'tendang', 'kasubbid', 'penmas', 'bidhumas', 'polda', 'sulteng', 'kompol', 'sugeng', 'lestari', 'aniaya', 'rumah', 'lurah', 'tatura', 'selatan', 'camat', 'palu', 'selatan', 'maret', 'sebut', 'personel', 'polresta', 'palu', 'lokasi', 'jadi', 'perkara', 'tkpsudah', 'respons', 'polresta', 'palu', 'tkp', 'rabu', 'mei', 'kemarin', 'terang', 'laku', 'wanita', 'inisial', 'ig', 'vs', 'telanjang', 'pukul', 'gadis', 'abg', 'tangkap', 'tahan', 'tahan', 'laku', 'orang', 'kasubsi', 'pidm', 'humas', 'polresta', 'palu', 'aiptu', 'kadek', 'aruna', 'detikcom', 'kamis', 'kadek', 'sidik', 'ppa', 'satreskrim', 'polresta', 'palu', 'periksa', 'orang', 'saksi', 'aniaya', 'beber', 'aniaya', 'rumah', 'spa', 'kota', 'palulokasi', 'jadi', 'spa', 'bater', 'play', 'kota', 'palu', 'terang']",orang asing,4
"['heboh', 'bullying', 'bus', 'school', 'serpong', 'kenal', 'tanda', 'anak', 'korban', 'rundung', 'rundung', 'bullying', 'sma', 'bus', 'school', 'serpong', 'curi', 'perhati', 'publik', 'bullying', 'warung', 'sekolah', 'swasta', 'hubung', 'proses', 'rekrut', 'geng', 'sekolah', 'bus', 'school', 'serpong', 'toleransi', 'tindak', 'keras', 'bentuk', 'corporate', 'pr', 'bus', 'university', 'haris', 'suhendra', 'terang', 'senin', 'bullying', 'tindas', 'timbul', 'dampak', 'buruk', 'jangka', 'anakanak', 'dampak', 'fisik', 'tindas', 'anakanak', 'alami', 'sehat', 'emosional', 'mental', 'depresi', 'cemas', 'sebab', 'penyalahgunaan', 'zat', 'turun', 'prestasi', 'sekolah', 'anak', 'hak', 'lingkung', 'sekolah', 'aman', 'pelihara', 'hormat', 'martabat', 'anak', 'hak', 'didik', 'lindung', 'bentuk', 'keras', 'fisik', 'mental', 'cedera', 'leceh', 'tindas', 'terkecualidikutip', 'laman', 'unicef', 'anak', 'bicara', 'korban', 'bullying', 'tandatanda', 'waspada', 'orang', 'tua', 'liput']",teman,3
"['bully', 'bus', 'school', 'serpong', 'fsgi', 'desak', 'kemdikbud', 'turun', 'tangan', 'federasi', 'serikat', 'guru', 'indonesia', 'fsgi', 'desak', 'menteri', 'didik', 'budaya', 'riset', 'teknologi', 'kemendikbudristek', 'turun', 'tangan', 'kait', 'keras', 'rundung', 'siswa', 'anggota', 'geng', 'bus', 'school', 'serpong', 'tangerang', 'selatanterlebih', 'bus', 'international', 'school', 'serpong', 'satu', 'didik', 'sekolah', 'janji', 'kerjasama', 'spk', 'izin', 'kemendikbudristek', 'fsgi', 'dorong', 'keras', 'kemendikbudristek', 'tega', 'atur', 'sesuai', 'tentu', 'atur', 'permendikbudristek', 'cegah', 'tangan', 'keras', 'satu', 'didik', 'ppksp', 'fsgi', 'nilai', 'keras', 'korban', 'lari', 'rumah', 'sakit', 'langgar', 'permendikbduristek', 'ppksp', 'terang', 'edar', 'korban', 'calon', 'anggota', 'geng', 'jadi', 'warung', 'sekolah', 'kenal', 'tradisi', 'masuk', 'geng', 'korball', 'keras', 'fisik', 'ikat', 'tiang', 'pukul', 'balok', 'kayu', 'sundut', 'rokok', 'miris', 'keras', 'rekam', 'viral', 'media', 'sosialbila', 'acu', 'permendikbduristek', 'ppksp', 'jadi', 'timpa', 'korban', 'kategori', 'keras', 'fisik', 'aniaya', 'keras', 'potensi', 'kuat', 'bahaya', 'selamat', 'nyawa', 'korbankekerasan', 'fisik', 'aniaya', 'beda', 'rundung', 'bully', 'indikator', 'prihatin', 'fsgi', 'sayang', 'nyata', 'bus', 'school', 'serpong', 'nilai', 'cari', 'aman', 'lepas', 'tangan', 'kait', 'alas', 'peristiwa', 'sekolah', 'anak', 'korban', 'laku', 'duga', 'kuat', 'sekolah', 'tempat', 'bus', 'international', 'school', 'fsgi', 'terang', 'tulis', 'kesan', 'cari', 'aman', 'fsgi', 'duga', 'sekolah', 'implementasi', 'permendikbudristek', 'ppksp', 'atur', 'cakup', 'keras', 'tangan', 'tim', 'ppk', 'sekolah', 'jadi', 'sekolah', 'libat', 'siswa', 'sekolah', 'fsgi', 'sekolah', 'identifikasi', 'muncul', 'geng', 'cegah', 'geng', 'kembang', 'budaya', 'rekrut', 'adikadik', 'kelas', 'keras', 'kait', 'bus', 'school', 'serpong', 'angkat', 'bicara', 'toleransi', 'laku', 'haris', 'suhendra', 'corporate', 'pr', 'bus', 'university', 'pihak', 'korban', 'selidik', 'peristiwa', 'serius', 'cepatbinus', 'school', 'panggil', 'siswa', 'libat', 'terang', 'orang', 'tua', 'benar', 'anak', 'artis', 'vincent', 'rompies', 'libat', 'kabar', 'hukum', 'drop', 'out', 'do', 'sekolahmeski', 'haris', 'sanksi', 'ikut', 'tentu', 'sekolah', 'kaca', 'jadi', 'fsgi', 'saran', 'henti', 'sebar', 'share', 'potensi', 'tiru', 'serta', 'didik', 'timbul', 'trauma', 'jejak', 'digital', 'dampak', 'buruk', 'korban', 'laku', 'tutup', 'fsgi']",teman,3
"['bunuh', 'siswi', 'smp', 'kubur', 'cina', 'palembang', 'psikolog', 'anak', 'awas', 'warga', 'palembang', 'heboh', 'tetap', 'sangka', 'bunuh', 'remaja', 'putri', 'aa', 'kubur', 'cina', 'sangka', 'bunuh', 'anakanak', 'umur', 'empat', 'status', 'ajar', 'psikolog', 'anak', 'rumah', 'sakit', 'rk', 'charitas', 'palembang', 'devi', 'dia', 'karakteristik', 'remaja', 'kondisi', 'stabil', 'faktor', 'hormonal', 'emosi', 'fluktuatif', 'labil', 'remaja', 'impulsif', 'hitung', 'akibat', 'jangka', 'buat', 'dorong', 'emosi', 'rabu', 'sebut', 'faktor', 'lingkung', 'pengaruh', 'tingkah', 'laku', 'ratarata', 'remaja', 'harap', 'aku', 'salah', 'satu', 'ikutikutan', 'salah', 'ajar', 'moral', 'rumah', 'butuh', 'aku', 'teman', 'kelompok', 'jadi', 'perkosa', 'bunuh', 'salah', 'laku', 'baca', 'pamer', 'teman', 'buat', 'salah', 'devi', 'sebut', 'pengaruh', 'papar', 'media', 'sosial', 'anakanak', 'orang', 'dewasa', 'pengaruh', 'butuh', 'damping', 'orang', 'tua', 'tonton', 'konten', 'apa', 'media', 'sosial', 'pengaruh', 'media', 'sosial', 'ya', 'tonton', 'seksual', 'remaja', 'hormon', 'libido', 'tumbuh', 'usia', 'usia', 'remaja', 'dorong', 'hasrat', 'seksual', 'tambah', 'tonton', 'seksual', 'tonton', 'kriminalitas', 'awas', 'orang', 'tua', 'jadi', 'devi', 'awas', 'orang', 'tua', 'anakanak', 'jauh', 'tindak', 'kriminalitas', 'harap', 'anak', 'awas', 'bimbing', 'orang', 'tua', 'pungkas']",teman,3
"['bocah', 'samarinda', 'bulan', 'siksa', 'ortu', 'korban', 'paksa', 'minum', 'air', 'panas', 'viral', 'media', 'sosial', 'bocah', 'inisial', 'ba', 'samarinda', 'kalimantan', 'timur', 'kaltim', 'aniaya', 'kurung', 'orang', 'tua', 'polisi', 'gerak', 'cepat', 'tangkap', 'kandung', 'korban', 'inisial', 'ak', 'ayah', 'tiri', 'inisial', 'jb', 'lapor', 'video', 'viral', 'malam', 'kandung', 'ayah', 'tiri', 'korban', 'langsung', 'aman', 'kasat', 'reskrim', 'polresta', 'samarinda', 'kompol', 'ferry', 'putra', 'samudra', 'detikcom', 'senin', 'ferry', 'aniaya', 'diam', 'laku', 'camat', 'sungai', 'pinang', 'kota', 'samarinda', 'april', 'ungkap', 'salah', 'tetangga', 'dapat', 'ba', 'kurung', 'rumah', 'kondisi', 'prihatin', 'jumat', 'saksi', 'temu', 'korban', 'kondisi', 'penuh', 'luka', 'lapar', 'korban', 'kurung', 'rumah', 'situ', 'saksi', 'rekam', 'video', 'sebar', 'media', 'sosial', 'ungkapnyakepada', 'polisi', 'ak', 'jb', 'aku', 'nekat', 'aniaya', 'anak', 'lantar', 'nakal', 'bulan', 'korban', 'aniaya', 'korban', 'suruh', 'minum', 'air', 'panas', 'mulut', 'lepuh', 'pukul', 'tangan', 'injak', 'kaki', 'patah', 'ferry', 'alas', 'anak', 'nakal', 'versi', 'orang', 'tua', 'siksa', 'imbuh', 'ferry', 'terang', 'laku', 'nekat', 'urung', 'korban', 'lantar', 'takut', 'aniaya', 'orang', 'ungkap', 'laku', 'sekolah', 'korban', 'korban', 'sekolah', 'kurung', 'boleh', 'rumah', 'tutup', 'buat', 'laku', 'jerat', 'uu', 'lindung', 'anak', 'ancam', 'penjara']",keluarga,0
"['bocah', 'wanita', 'kuta', 'timur', 'cabul', 'ayah', 'kakak', 'kandung', 'bocah', 'wanita', 'usia', 'kuta', 'timur', 'tim', 'kalimantan', 'timur', 'kaltim', 'korban', 'cabul', 'keluarga', 'laku', 'ayah', 'kakak', 'kandung', 'paman', 'korban', 'sendiriiya', 'keluarga', 'kakak', 'om', 'korban', 'korban', 'usia', 'korban', 'usia', 'ketua', 'trc', 'ppa', 'kaltim', 'rina', 'zainun', 'detikcom', 'sabtu', 'rina', 'ungkap', 'korban', 'cerita', 'teman', 'guru', 'terima', 'lapor', 'trc', 'ppa', 'kaltim', 'langsung', 'berangkat', 'tim', 'jemput', 'korban', 'selasa', 'ketemu', 'korban', 'cerita', 'mana', 'alami', 'cabul', 'leceh', 'orang', 'dekat', 'anggota', 'trc', 'ppa', 'korban', 'cerita', 'terhakir', 'cabul', 'ganti', 'korban', 'cabul', 'anak', 'kandung', 'februari', 'kakak', 'cabul', 'korban', 'korban', 'kelas', 'sd', 'om', 'kali', 'leceh', 'rina', 'ganti', 'cabul', 'korban', 'alami', 'cabul', 'terusmenerus', 'imbuhnyarina', 'sebut', 'selamat', 'korban', 'bawa', 'aman', 'lawan', 'korban', 'bantu', 'polisi', 'korban', 'hasil', 'dkpa', 'tim', 'anak', 'kondisi', 'tekan', 'sikeras', 'bawa', 'anak', 'aman', 'curiga', 'sang', 'libat', 'interogasi', 'polisi', 'ibu', 'beber', 'kasat', 'reskrim', 'polres', 'tim', 'akp', 'dimitri', 'mahendra', 'terang', 'cabul', 'keluarga', 'tangan', 'polisi', 'iya', 'tangan', 'ayah', 'kakak', 'om', 'korban', 'aman', 'jalan', 'periksa', 'singkat']",keluarga,0
"['bocah', 'kendari', 'aniaya', 'ayah', 'kandung', 'pakai', 'kayu', 'punggungbetis', 'bocah', 'usia', 'inisial', 'ai', 'kendari', 'sulawesi', 'tenggara', 'sultra', 'aniaya', 'ayah', 'kandung', 'inisial', 'si', 'korban', 'aniaya', 'pukul', 'pakai', 'kayu', 'punggung', 'betis', 'laku', 'pukul', 'korban', 'punggung', 'betis', 'kayu', 'gamal', 'kapolsek', 'poasia', 'akp', 'jumiran', 'detikcom', 'sabtu', 'korban', 'anak', 'kandung', 'laku', 'jadi', 'jalan', 'banteng', 'rumah', 'laku', 'aniaya', 'rumah', 'laku', 'jalan', 'banteng', 'lurah', 'anduonohu', 'camat', 'poasia', 'kendari', 'kamis', 'malam', 'laku', 'duga', 'aniaya', 'korban', 'kesal', 'korban', 'kunjung', 'pulang', 'malam', 'korban', 'pulang', 'wita', 'cari', 'ayah', 'laku', 'usaha', 'cari', 'temu', 'korban', 'rumah', 'laku', 'emosi', 'langsung', 'aniaya', 'korban', 'kayu', 'laku', 'ambil', 'tangkai', 'gamal', 'pukul', 'punggung', 'betis', 'anak', 'akibat', 'punggung', 'betis', 'korban', 'merah', 'korban', 'tinggal', 'laku', 'lapor', 'polisi', 'kondisi', 'korban', 'bekas', 'merah', 'punggung', 'betis', 'ibu', 'dengar', 'langsung', 'jemput', 'anak', 'lapor', 'polsek', 'poasia', 'beber', 'sidik', 'periksa', 'lapor', 'polisi', 'langsung', 'tangkap', 'laku', 'jumat', 'polisi', 'tetap', 'si', 'sangka', 'esok', 'hari', 'laku', 'aman', 'polsek', 'tetap', 'sangka', 'pungkas']",keluarga,0
"['disdik', 'depok', 'anak', 'korban', 'keras', 'milik', 'daycare', 'sekretaris', 'dinas', 'didik', 'disdik', 'kota', 'depok', 'sutarno', 'anak', 'korban', 'aniaya', 'milik', 'daycare', 'depok', 'jawa', 'barat', 'disdik', 'depok', 'konfirmasi', 'jadi', 'daycare', 'titip', 'anak', 'baca', 'media', 'samping', 'lapor', 'lurah', 'lanjut', 'hasil', 'tayang', 'situ', 'oleh', 'cctv', 'keras', 'anak', 'siswa', 'murid', 'mana', 'ibuibu', 'sutarno', 'wartawan', 'rabu', 'milik', 'daycare', 'inisial', 'mi', 'jadi', 'disdik', 'langsung', 'lokasi', 'pinta', 'terang', 'daycare', 'milik', 'mi', 'sarana', 'didik', 'dengar', 'kantor', 'langsung', 'informasi', 'lurah', 'langsung', 'turun', 'lokasi', 'sutarno', 'lurah', 'rw', 'rt', 'tni', 'sambang', 'lokasi', 'daycare', 'milik', 'lokasi', 'sekolah', 'daycare', 'tutup', 'nyata', 'temu', 'milik', 'selenggara', 'satu', 'didik', 'tutup', 'insyaallah', 'temu', 'keras', 'anak', 'didik', 'guru', 'tayang', 'hasil', 'cctv', 'tutup', 'duga', 'aniaya', 'balita', 'usia', 'titip', 'anak', 'daycare', 'harjamukti', 'depok', 'bikin', 'orang', 'tua', 'waswas', 'jadi', 'orang', 'tua', 'siswa', 'niat', 'tarik', 'anak', 'sekolah', 'daycare', 'wsi', 'milik', 'fasilitas', 'didik', 'anak', 'usia', 'paud', 'taman', 'kanakkanak', 'tk', 'salah', 'orang', 'tua', 'murid', 'paud', 'nama', 'inisial', 'o', 'sekolah', 'pagi', 'o', 'niat', 'tarik', 'anak', 'sekolah', 'khawatir', 'jadi', 'aniaya', 'balita', 'anak', 'iya', 'narik', 'anak', 'ya', 'jadi', 'ngeri', 'ya', 'takut', 'anak', 'diapain', 'o', 'wartawan', 'lokasi', 'rabu', 'anak', 'sekolah', 'sekolah', 'uang', 'bayar', 'sekolah', 'kembali', 'iya', 'loh', 'bayar', 'full', 'bayangin', 'masuk', 'rp', 'juta', 'bulan', 'rp', 'masuk', 'sekolah', 'bayar', 'tahun', 'bulan', 'ken', 'tanyain', 'direfund', 'nggak', 'masukin', 'anak']",pengasuh,1
"['remaja', 'samarinda', 'kaltim', 'cabul', 'adik', 'lakilaki', 'mandi', 'tangkap', 'remaja', 'inisial', 'mr', 'samarinda', 'kalimantan', 'timur', 'kaltim', 'tangkap', 'polisi', 'akibat', 'cabul', 'adik', 'lakilakinya', 'mandi', 'korban', 'usia', 'saudara', 'ayah', 'laku', 'alias', 'beda', 'lapor', 'korban', 'cari', 'laku', 'media', 'sosial', 'facebook', 'aku', 'anak', 'usia', 'korban', 'cabul', 'kakak', 'ketua', 'trc', 'ppa', 'kaltim', 'rina', 'zainun', 'detikcom', 'rabu', 'rina', 'sebut', 'cabul', 'november', 'laku', 'ajak', 'adik', 'tonton', 'video', 'porno', 'korban', 'cabul', 'tonton', 'video', 'porno', 'mana', 'isi', 'video', 'hubung', 'lakilaki', 'rina', 'ungkap', 'orang', 'tua', 'korban', 'curiga', 'kondisi', 'anak', 'takut', 'laku', 'laku', 'lari', 'rumah', 'lantar', 'curi', 'rumah', 'baru', 'korban', 'cerita', 'aksi', 'bejat', 'laku', 'korban', 'cerita', 'mandi', 'kakak', 'cabul', 'jadi', 'orangtua', 'korban', 'damping', 'trc', 'ppa', 'kaltim', 'lapor', 'polsek', 'sungai', 'kunjung', 'jumat', 'korban', 'jalan', 'awat', 'rumah', 'sakit', 'akibat', 'alami', 'trauma', 'kapolresta', 'samarinda', 'kombes', 'ary', 'fadli', 'ringkus', 'laku', 'laku', 'periksa', 'intensif', 'tangan', 'proses', 'periksa', 'intensif', 'laku', 'duga', 'milik', 'lain', 'seksual', 'tutup']",keluarga,0
"['viral', 'influencer', 'parenting', 'tahan', 'telantar', 'anak', 'gizi', 'viral', 'influencer', 'parenting', 'ruby', 'franke', 'tahan', 'polisi', 'duga', 'keras', 'anak', 'wanita', 'aktif', 'bagi', 'asuh', 'media', 'sosial', 'tuduh', 'telantar', 'aniaya', 'anakanaknyadiberitakan', 'bbc', 'ungkap', 'anak', 'usia', 'ketuk', 'pintu', 'rumah', 'tetangga', 'makan', 'air', 'lari', 'rumah', 'panjat', 'jendela', 'lakban', 'tempel', 'kaki', 'telusur', 'enam', 'anak', 'utah', 'amerika', 'serikat', 'nyata', 'salah', 'keras', 'anak', 'tangkap', 'tetangga', 'telpon', 'polisi', 'temu', 'putri', 'usia', 'kondisi', 'enas', 'gizi', 'anakanaknya', 'kurus', 'kurang', 'gizi', 'luka', 'buka', 'lakban', 'bawa', 'rumah', 'sakit', 'awat', 'influencer', 'parenting', 'ruby', 'frank', 'milik', 'juta', 'ikut', 'youtube', 'salur', 'passengers', 'milik', 'suami', 'kevin', 'franke', 'dokumentasi', 'hidup', 'seharihari', 'orang', 'tua', 'enam', 'anak', 'franke', 'terima', 'kritik', 'ikut', 'pola', 'asuh', 'ketat', 'komentator', 'sifat', 'kasar', 'henti', 'mengupload', 'video', 'salur', 'podcast', 'saran', 'asuh', 'anak', 'connexions', 'hildebrandt', 'youtube', 'hapus', 'salur', 'franke', 'larang', 'permanen', 'platform', 'rencana', 'ruby', 'jatuh', 'hukum', 'februari', 'jaksa', 'washington', 'amerika', 'serikat', 'aku', 'salah', 'tuduh', 'keras', 'anak', 'sesal', 'jadi', 'sesal', 'sedih', 'dalam', 'keluarga', 'anakanak', 'kena', 'pakai', 'penjara', 'gar', 'putih', 'abuabu', 'aju', 'aku', 'enam', 'anak', 'rawat', 'keluarga', 'saudara', 'ruby', 'anakanaknya', 'aman', 'rawat', 'rumah', 'sakit', 'tandatanda', 'pulih']",keluarga,0
"['influencer', 'parenting', 'tangkap', 'anak', 'rumah', 'tetangga', 'makan', 'viral', 'influencer', 'parenting', 'utah', 'amerika', 'serikat', 'tangkap', 'keras', 'anak', 'wanita', 'nama', 'ruby', 'franke', 'tahan', 'polisi', 'telantar', 'aniaya', 'anakanaknya', 'bongkar', 'anak', 'gedor', 'pintu', 'rumah', 'tetangga', 'makan', 'nahas', 'putra', 'usia', 'kabur', 'rumah', 'lakban', 'tempel', 'kaki', 'kondisi', 'remaja', 'parah', 'periksa', 'ems', 'santa', 'claraivins', 'angkut', 'rumah', 'sakit', 'terang', 'wajib', 'kutip', 'nbc', 'news', 'kondisi', 'arah', 'tugas', 'rumah', 'temu', 'anak', 'kondisi', 'anak', 'usia', 'umur', 'rawat', 'departemen', 'layan', 'anak', 'keluarga', 'gaya', 'asuh', 'keluarga', 'frank', 'ketat', 'buat', 'lapor', 'polisi', 'juni', 'tonton', 'salur', 'youtubenya', 'hubung', 'layan', 'lindung', 'anak', 'orang', 'tua', 'putra', 'chad', 'usia', 'video', 'tidur', 'beanbag', 'tujuh', 'ruby', 'franke', 'atur', 'tidur', 'pilih', 'chad', 'keluar', 'kamar', 'adik', 'lakilakinya', 'perilakuputri', 'tua', 'shari', 'franke', 'respons', 'tangkap', 'ibu', 'media', 'sosial', 'tulis', 'rencana', 'ruby', 'jatuh', 'hukum', 'februari', 'aku', 'salah', 'tuduh', 'keras', 'anak', 'sesal', 'jadi', 'sesal', 'sedih', 'dalam', 'keluarga', 'anakanak', 'kena', 'pakai', 'penjara', 'gar', 'putih', 'abuabu', 'aju', 'aku']",keluarga,0
"['anak', 'umur', 'sangka', 'bunuh', 'palembang', 'amat', 'laku', 'bunuh', 'perkosa', 'aa', 'remaja', 'putri', 'kubur', 'cina', 'palembang', 'tangkap', 'tetap', 'sangka', 'empat', 'sangka', 'anak', 'umur', 'korbannyapengamat', 'hukum', 'universitas', 'taman', 'siswa', 'palembang', 'dr', 'azwar', 'agus', 'prihatin', 'jadi', 'bunuh', 'remaja', 'putri', 'remaja', 'lakilaki', 'usia', 'baya', 'korban', 'jadi', 'prihatin', 'aspek', 'hukum', 'jahat', 'bendung', 'iring', 'kembang', 'ilmu', 'tahu', 'teknologi', 'peran', 'media', 'sosial', 'salah', 'sangka', 'akses', 'film', 'biru', 'porno', 'kamis', 'turut', 'kontenkonten', 'negatif', 'seksual', 'hindar', 'picu', 'jahat', 'bukti', 'anak', 'akses', 'kontenkonten', 'pornografi', 'picu', 'tindak', 'pidana', 'konten', 'film', 'porno', 'akses', 'anakanak', 'akses', 'orang', 'dewasa', 'picu', 'tindak', 'kriminalitas', 'anak', 'akses', 'handphone', 'timbul', 'efek', 'signifikan', 'pengaruh', 'serta', 'imam', 'kontrol', 'orang', 'tua', 'timbul', 'maju', 'tahu', 'teknologi', 'bendung', 'gaul', 'anak', 'butuh', 'kontrol', 'orang', 'tua', 'pantau', 'orang', 'tua', 'tang', 'medsos', 'natural', 'jadi', 'azwar', 'jadi', 'sangka', 'hukum', 'rasa', 'keluarga', 'korban', 'timpal', 'ancam', 'pidana', 'ancam', 'pidana', 'beda', 'orang', 'dewasa', 'anak', 'bangsa', 'tindak', 'pidana', 'negara', 'pikir', 'hidup', 'anak', 'hukum', 'adil', 'korban', 'keluarga', 'korban', 'sangka', 'hukum', 'harap', 'orang', 'tua', 'kontrol', 'awas', 'hari', 'anak', 'peran', 'orang', 'dewasa', 'orang', 'tua', 'minimal', 'orang', 'tua', 'giat', 'positif', 'anak', 'jadi', 'awas', 'pungkas']",teman,3
"['balita', 'difabel', 'makassar', 'duga', 'aniaya', 'terap', 'anak', 'lapor', 'polisi', 'balita', 'sandang', 'disabilitas', 'inisial', 'gf', 'kota', 'makassar', 'sulawesi', 'selatan', 'sulsel', 'duga', 'korban', 'aniaya', 'korban', 'jalan', 'terapi', 'keluarga', 'sorot', 'proses', 'lapor', 'april', 'tahap', 'sidi', 'kuasa', 'hukum', 'korban', 'mahar', 'detiksulsel', 'minggu', 'mahar', 'duga', 'keras', 'terapi', 'special', 'kids', 'camat', 'rappocini', 'makassar', 'rabu', 'lapor', 'register', 'nomor', 'perkara', 'stblivpolda', 'sulselrestabes', 'mksr', 'april', 'lapor', 'tanggung', 'terap', 'inisial', 'r', 'tanggal', 'april', 'jadi', 'lalai', 'terap', 'anak', 'korban', 'kena', 'bentur', 'besi', 'lapor', 'orang', 'tua', 'korban', 'sebut', 'anak', 'muntahmuntah', 'jidat', 'korban', 'bengkak', 'alias', 'benjol', 'anak', 'jalan', 'terap', 'lokasi', 'lebam', 'tubuh', 'korban', 'lapor', 'lapor', 'polrestabes', 'makassar', 'mahar', 'mahar', 'perkara', 'salah', 'rentet', 'peristiwa', 'duga', 'timpa', 'gf', 'duga', 'aniaya', 'agustus', 'tanggal', 'agustus', 'korban', 'ulang', 'raya', 'raya', 'anak', 'korban', 'paksa', 'tiup', 'lilin', 'papar', 'anak', 'korban', 'merta', 'langsung', 'perintah', 'anak', 'korban', 'alami', 'adhd', 'attention', 'deficit', 'hyperactivity', 'disorder', 'hiperaktif', 'mahar', 'korban', 'duga', 'gigit', 'terap', 'anggap', 'turut', 'instruksi', 'korban', 'gigit', 'pipi', 'belah', 'kiri', 'anak', 'korban', 'lapor', 'gigit', 'pipi', 'belah', 'kiri', 'anak', 'korban', 'mahar', 'tahap', 'lidi', 'tim', 'sidik', 'unit', 'lindung', 'perempuan', 'anak', 'ppa', 'polrestabes', 'makassar', 'lapor', 'april', 'alami', 'kembang', 'sodor', 'bukti', 'kait', 'buktibukti', 'kirim', 'alat', 'bukti', 'tunjuk', 'alas', 'masuk', 'berkas', 'perkara', 'tambah', 'bukti', 'sah', 'terang', 'saksi', 'terang', 'ahli', 'visum', 'psikologi', 'visum', 'et', 'repertum', 'papar', 'mahar', 'mahar', 'aku', 'berkalikali', 'temu', 'sidik', 'jelas', 'hadir', 'gelar', 'perkara', 'agustus', 'kenan', 'gelar', 'perkara', 'atur', 'lapor', 'hak', 'hadir', 'tanggal', 'agustus', 'hadap', 'sidik', 'serta', 'gelar', 'perkara', 'tolak', 'sidik', 'mahar', 'kanit', 'ppa', 'polrestabes', 'makassar', 'iptu', 'syahuddin', 'rahman', 'duga', 'keras', 'anak', 'tangan', 'perkara', 'naik', 'status', 'tahap', 'sidi', 'tahap', 'sidi', 'syahuddin', 'konfirmasi', 'pisah', 'minggu']",pengasuh,1
